codigo,nombre,descripcion,unidad,categoria,imagen,ubicacion_bio,cantidad_bio,ubicacion_agr,cantidad_agr,mrp
500000009110,TUBERIA DN2.1/2''X6M CPVC SCH80ASTM F1785,TUBERIA DN2.1/2''X6M CPVC SCH80ASTM F1785,M,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009110.png,CLI-FONDO,4, , ,
500000009119,TEE DN 2'' CPVC SCH 80 ASTM F 2467,TEE DN 2'' CPVC SCH 80 ASTM F 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009119.png,,0,,0,
500000009139,CODO 90° DN 2'' CPVC SCH 80 ASTM F 2467,CODO 90° DN 2'' CPVC SCH 80 ASTM F 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009139.png,ALP-3-G-4,0,C304C01*,11,
500000009140,CODO 90° DN2.1/2'' CPVC SCH80 ASTM F 2467,CODO 90° DN2.1/2'' CPVC SCH80 ASTM F 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009140.png,CLI-1-I-2,4, , ,
500000009146,CODO 90° DN 1'' CPVC SCH 80 ASTM F 2464,CODO 90° DN 1'' CPVC SCH 80 ASTM F 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009146.png,CLI-1-I-2,6, , ,
500000009154,UNION DN 1/2'' CPVC SCH 80 ASTM F 2467,UNION DN 1/2'' CPVC SCH 80 ASTM F 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009154.png,ALP-C2-1B3,4, , ,
500000009159,UNION DN 2'' CPVC SCH 80 ASTM F 2467,UNION DN 2'' CPVC SCH 80 ASTM F 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009159.png,ALP-3-G-4,0, , ,
500000009166,UNION DN 1'' CPVC SCH 80 ASTM F 2464,UNION DN 1'' CPVC SCH 80 ASTM F 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009166.png,CLI-1-I-2,0, , ,
500000009167,UNION DN 1.1/4'' CPVC SCH80 ASTM F 2464,UNION DN 1.1/4'' CPVC SCH80 ASTM F 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009167.png,,0, , ,
500000009216,TAPON DN 1'' CPVC SCH 80 ASTM F 2467,TAPON DN 1'' CPVC SCH 80 ASTM F 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009216.png,ALP-2-A-2,2, , ,
500000009237,BRIDA AJUSTABLE DN1.1/4'' CPVC ASTM F2467,BRIDA AJUSTABLE DN1.1/4'' CPVC ASTM F2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009237.png,CLI-1-I-2,0, , ,
500000009252,BRIDA AJUSTABLE DN 4'' CPVC ASTM F 2464,BRIDA AJUSTABLE DN 4'' CPVC ASTM F 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009252.png,CLI-1-I-1,3, , ,
500000009265,BUJE 1'' x 3/4'' CPVC SCH 80 ASTM F 2467,BUJE 1'' x 3/4'' CPVC SCH 80 ASTM F 2467,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009265.png,CLI-1-I-2,8, , ,
500000009272,BUJE 1.1/2'' x 1.1/4'' CPVC ASTM F 2467,BUJE 1.1/2'' x 1.1/4'' CPVC ASTM F 2467,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009272.png,CLI-1-I-2,7, , ,
500000009287,UNIVERSAL SOLD X SOLD 1''CPVC ASTM F2467,UNIVERSAL SOLD X SOLD 1''CPVC ASTM F2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009287.png,,0, , ,
500000009290,SOLDADURA CPVC SCH 80,SOLDADURA CPVC SCH 80,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009290.png,ALP-9-J-1,0, , ,
500000009292,ADHESIVO REF. HERNON® REACT® 727,ADHESIVO REF. HERNON® REACT® 727,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009292.png,ALP-9-E-1,0, , ,
500000009294,LIJA AL AGUA IMPERIAL GRANO #600 ABRACOL,LIJA AL AGUA IMPERIAL GRANO #600 ABRACOL,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009294.png,ALP-9-L-2,89,,0,SI
500000009295,AMARRE PLASTICO DE 10CM X 100 UNIDADES,AMARRE PLASTICO DE 10CM X 100 UNIDADES,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009295.png,ALP-9-J-P,237,,0,
500000009297,DESECADOR EN VIDRIO Ø INT 300MM + LLAVE,DESECADOR EN VIDRIO Ø INT 300MM + LLAVE,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009297.png,,0, , ,
500000009298,PIPE DN1/2''X6M PVC SCH 80 ASTM D 1785,PIPE DN1/2''X6M PVC SCH 80 ASTM D 1785,M,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009298.png,SHELTER,0, , ,
500000009300,TUBERIA DN 1''X6M PVC SCH 80 ASTM D 1785,TUBERIA DN 1''X6M PVC SCH 80 ASTM D 1785,M,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009300.png,SHELTER,0, , ,
500000009303,TUBERIA DN 2''X6M PVC SCH 80 ASTM D 1785,TUBERIA DN 2''X6M PVC SCH 80 ASTM D 1785,M,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009303.png,,11.6, , ,
500000009306,TUBERIA DN 4''X6M PVC SCH 80 ASTM D 1785,TUBERIA DN 4''X6M PVC SCH 80 ASTM D 1785,M,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009306.png,PATIO,6, , ,
500000009320,TEE DN 1/2'' PVC SCH 80 ASTM D 2464,TEE DN 1/2'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009320.png,,0, , ,
500000009325,TEE DN 2'' PVC SCH 80 ASTM D 2464,TEE DN 2'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009325.png,,0, , ,
500000009332,CODO 90° DN 3/4'' PVC SCH 80 ASTM D 2467,CODO 90° DN 3/4'' PVC SCH 80 ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009332.png,ALP-3-E-3,1, , ,
500000009334,CODO 90° DN1.1/4'' PVC SCH80 ASTM D 2467,CODO 90° DN1.1/4'' PVC SCH80 ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009334.png,CLI-1-I-2,3, , ,
500000009335,CODO 90° DN1.1/2'' PVC SCH80 ASTM D 2467,CODO 90° DN1.1/2'' PVC SCH80 ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009335.png,CLI-1-I-2,8, , ,
500000009342,CODO 90° DN 1/2'' PVC SCH 80 ASTM D 2464,CODO 90° DN 1/2'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009342.png,,0, , ,
500000009344,CODO 90° DN 1'' PVC SCH 80 ASTM D 2464,CODO 90° DN 1'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009344.png,,0, , ,
500000009350,CODO 90° DN 4'' PVC SCH 80 ASTM D 2464,CODO 90° DN 4'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009350.png,,0, , ,
500000009357,UNION DN 1.1/2'' PVC SCH80 ASTM D 2467,UNION DN 1.1/2'' PVC SCH80 ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009357.png,CLI-1-I-1,2, , ,
500000009364,UNION DN 1/2'' PVC SCH 80 ASTM D 2464,UNION DN 1/2'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009364.png,,0, , ,
500000009366,UNION DN 1'' PVC SCH 80 ASTM D 2464,UNION DN 1'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009366.png,ALP-2-A-1,30, , ,
500000009372,UNION DN 4'' PVC SCH 80 ASTM D 2464,UNION DN 4'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009372.png,,0, , ,
500000009379,ADAPTADOR MACHO DN1.1/2'' PVC ASTM D 2467,ADAPTADOR MACHO DN1.1/2'' PVC ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009379.png,ALP-9-L-2,0, , ,
500000009380,ADAPTADOR MACHO DN 2'' PVC ASTM D 2467,ADAPTADOR MACHO DN 2'' PVC ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009380.png,,0,C304C01*,17,
500000009385,ADAPTADOR MACHO DN 1/2'' PVC ASTM D 2464,ADAPTADOR MACHO DN 1/2'' PVC ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009385.png,,0, , ,
500000009389,ADAPTADOR MACHO DN1.1/2'' PVC ASTM D 2464,ADAPTADOR MACHO DN1.1/2'' PVC ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009389.png,ALP-3-B-4,0, , ,
500000009395,ADAPTADOR HEMBRA DN 1/2'' PVC ASTM D 2467,ADAPTADOR HEMBRA DN 1/2'' PVC ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009395.png,,0,,0,
500000009400,ADAPTADOR HEMBRA DN 2'' PVC ASTM D 2467,ADAPTADOR HEMBRA DN 2'' PVC ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009400.png,ALP-2-A-1,2,,0,
500000009405,ADAPTADOR HEMBRA DN 1/2'' PVC ASTM D 2464,ADAPTADOR HEMBRA DN 1/2'' PVC ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009405.png,ALP-2-A-3,0, , ,
500000009414,BARRA ACERO PARA EJE SAE 1020 Ø 2'' X6MTS,BARRA ACERO PARA EJE SAE 1020 Ø 2'' X6MTS,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009414.png,SHELTER,0, , ,
500000009418,TAPON DN 1'' PVC SCH 80 ASTM D 2467,TAPON DN 1'' PVC SCH 80 ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009418.png,ALP-2-A-1,8, , ,
500000009427,TAPON DN 1/2'' PVC SCH 80 ASTM D 2464,TAPON DN 1/2'' PVC SCH 80 ASTM D 2464,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009427.png,,0, , ,
500000009444,CODO 45° DN 1'' PVC SCH 80 ASTM D 2467,CODO 45° DN 1'' PVC SCH 80 ASTM D 2467,UN,G-8 / Tuberia Y Accesorios ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009444.png,,0, , ,
500000009454,BUJE 1 x 3/4 PVC SCH 80 ASTM D 2467,BUJE 1 x 3/4 PVC SCH 80 ASTM D 2467,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009454.png,,0, , ,
500000009458,BUJE 1.1/2 x 1/2 PVC SCH80 ASTM D 2467,BUJE 1.1/2 x 1/2 PVC SCH80 ASTM D 2467,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009458.png,ALP-3-G-4,1, , ,
500000009479,SOLDADURA PVC 1/16,SOLDADURA PVC 1/16,GLS,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009479.png,ALP-9-E-1,0, , ,
500000009482,BARRA ACERO PARA EJE SAE 1020 Ø 6'' X6MTS,BARRA ACERO PARA EJE SAE 1020 Ø 6'' X6MTS,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009482.png,SHELTER,2, , ,
500000009483,S/N STD DE CALCIO X 500ML R. 1197780500,S/N STD DE CALCIO X 500ML R. 1197780500,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009483.png,,0,,0,
500000009484,S/N STD DE MAGNESIO X 500ML R. 119788050,S/N STD DE MAGNESIO X 500ML R. 119788050,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009484.png,,0,,0,
500000009485,S/N STD DE COBRE X 500ML R. 1197860500.,S/N STD DE COBRE X 500ML R. 1197860500.,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009485.png,,0,,0,
500000009486,S/N STD DE ZINC X500ML R.1198060500.,S/N STD DE ZINC X500ML R.1198060500.,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009486.png,,0,,0,
500000009487,S/N STD DE MANGANESO X 500ML R.119789050,S/N STD DE MANGANESO X 500ML R.119789050,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009487.png,,0,,0,
500000009488,S/N STD DE HIERRO X 500ML R.1197810500.,S/N STD DE HIERRO X 500ML R.1197810500.,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009488.png,,0,,0,
500000009489,S/N STD ACIDO SULFURICO 1000ML 109074100,S/N STD ACIDO SULFURICO 1000ML 109074100,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009489.png,,0,,0,
500000009490,DESECADOR TAPA TUBUL NS24/29  Ø 320 MM,DESECADOR TAPA TUBUL NS24/29  Ø 320 MM,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009490.png,ALP-C2-2A1,0, , ,
500000009492,ESPONJA SCOTCH BRITE REF: MN-9000-7452-2,ESPONJA SCOTCH BRITE REF: MN-9000-7452-2,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009492.png,,0, , ,
500000009493,LODOS GRANULARES - PTARI,LODOS GRANULARES - PTARI,T,G-2 / Insumos ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009493.png,PTARI,0, , ,
500000009494,BATERIA DE LITIO DE 3.6V CAP. 8.5AH,BATERIA DE LITIO DE 3.6V CAP. 8.5AH,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009494.png,ALP-9-G-2,0, , ,
500000009495,BARRA ACERO PARA EJE SAE 1020 Ø 8'' X6MTS,BARRA ACERO PARA EJE SAE 1020 Ø 8'' X6MTS,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009495.png,SHELTER,0, , ,
500000009497,SEÑAL PELIGRO ESPACIOS CONFINAD,SEÑAL PELIGRO ESPACIOS CONFINAD,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009497.png,ALP-1-J-P,74, , ,
500000009498,SEÑAL LÍMITE DE VELOCIDAD,SEÑAL LÍMITE DE VELOCIDAD,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009498.png,INSUMOS,0, , ,
500000009500,SEÑAL INFORMATIVA: RUTA DE EVACUACIÓN,SEÑAL INFORMATIVA: RUTA DE EVACUACIÓN,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009500.png,,0, , ,
500000009501,SEÑAL INFORMATIVA: RUTA DE EVACUACIÓN,SEÑAL INFORMATIVA: RUTA DE EVACUACIÓN,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009501.png,,0, , ,
500000009503,SEÑAL INF: RUTA DE EVACUACIÓN A LA DER,SEÑAL INF: RUTA DE EVACUACIÓN A LA DER,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009503.png,ALP-1-J-P,216, , ,
500000009504,SEÑAL INF: RUTA DE EVACUACIÓN A LA IZQ,SEÑAL INF: RUTA DE EVACUACIÓN A LA IZQ,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009504.png,ALP-1-J-P,116, , ,
500000009505,SEÑAL INFORMATIVA: SALIDA DE EMERGENCIA,SEÑAL INFORMATIVA: SALIDA DE EMERGENCIA,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009505.png,,0, , ,
500000009506,SEÑAL INFORMATIVA: CAMILLA DE EMERGENCIA,SEÑAL INFORMATIVA: CAMILLA DE EMERGENCIA,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009506.png,ALP-1-J-P,13, , ,
500000009508,SEÑAL INF: BOTIQUÍN TP PEGATINAPARA PARE,SEÑAL INF: BOTIQUÍN TP PEGATINAPARA PARE,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009508.png,,0, , ,
500000009509,SEÑAL INF:  PARQUEADERO,SEÑAL INF:  PARQUEADERO,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009509.png,INSUMOS,0, , ,
500000009511,SEÑAL GABINETES CONTRA INC: TP BANDERA,SEÑAL GABINETES CONTRA INC: TP BANDERA,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009511.png,ALP-1-J-P,39, , ,
500000009513,SEÑAL CONTRA INC: EXTINTOR TP BANDERA,SEÑAL CONTRA INC: EXTINTOR TP BANDERA,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009513.png,ALP-1-J-P,86, , ,
500000009514,SEÑAL ALARMA CONTRA INCENDIO TP PEGATINA,SEÑAL ALARMA CONTRA INCENDIO TP PEGATINA,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009514.png,ALP-5-C-2,0, , ,
500000009516,SEÑAL PROHIBIDO FUMAR PARA PARED,SEÑAL PROHIBIDO FUMAR PARA PARED,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009516.png,INSUMOS,0, , ,
500000009517,SEÑAL PROHIBIDO USO DE CELULAR PARA PARE,SEÑAL PROHIBIDO USO DE CELULAR PARA PARE,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009517.png,INSUMOS,0, , ,
500000009518,SEÑAL PROHIBIDO USO DE CELULAR,SEÑAL PROHIBIDO USO DE CELULAR,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009518.png,ALP-5-C-2,0, , ,
500000009519,SEÑAL PROHIBIDO EL INGRESO SOLO PERSONAL,SEÑAL PROHIBIDO EL INGRESO SOLO PERSONAL,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009519.png,ALP-1-J-P,0, , ,
500000009520,SEÑAL PROHIBIDO PARQUEAR,SEÑAL PROHIBIDO PARQUEAR,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009520.png,INSUMOS,0, , ,
500000009521,SEÑAL OBLIGATORIO EL USO DE EPP,SEÑAL OBLIGATORIO EL USO DE EPP,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009521.png,PROYECTOS,0, , ,
500000009522,SEÑAL OBLIGATORIO USO MASCARILLA/GASES,SEÑAL OBLIGATORIO USO MASCARILLA/GASES,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009522.png,ALP-1-J-P,15, , ,
500000009529,SEÑAL OBLIGATORIO USO BOTAS DIELÉCTRICAS,SEÑAL OBLIGATORIO USO BOTAS DIELÉCTRICAS,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009529.png,ALP-1-J-P,10, , ,
500000009530,SEÑAL OBLIGATORIO EL USO DE TRAJE QUIMIC,SEÑAL OBLIGATORIO EL USO DE TRAJE QUIMIC,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009530.png,ALP-1-J-P,6, , ,
500000009531,SEÑAL OBLIGATORIO EL USO DE TRAJE TÉRMIC,SEÑAL OBLIGATORIO EL USO DE TRAJE TÉRMIC,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009531.png,ALP-1-J-P,14, , ,
500000009532,SEÑAL OBLIGATORIO USO TRAJE DIELÉCTRICO,SEÑAL OBLIGATORIO USO TRAJE DIELÉCTRICO,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009532.png,ALP-1-J-P,3, , ,
500000009533,SEÑAL ADVERT: PELIGRO RIESGO ELÉCTRICO,SEÑAL ADVERT: PELIGRO RIESGO ELÉCTRICO,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009533.png,,0, , ,
500000009535,SEÑAL ADVERT: PELIGRO ALM. DE QUÍMICOS,SEÑAL ADVERT: PELIGRO ALM. DE QUÍMICOS,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009535.png,ALP-5-C-3,0, , ,
500000009536,SEÑAL ADVERT: PELIGRO LÍQUIDOS INFLAMABL,SEÑAL ADVERT: PELIGRO LÍQUIDOS INFLAMABL,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009536.png,ALP-1-J-P,23, , ,
500000009537,SEÑAL ADVERT: PELIGRO GASES INFLAMABLES,SEÑAL ADVERT: PELIGRO GASES INFLAMABLES,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009537.png,ALP-5-C-1,0, , ,
500000009538,SEÑAL ADVERT: PELIGRO ALTAS TEMPERATURAS,SEÑAL ADVERT: PELIGRO ALTAS TEMPERATURAS,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009538.png,ALP-5-C-1,0, , ,
500000009539,SEÑAL ADVERT: PELIGRO DE INCENDIO,SEÑAL ADVERT: PELIGRO DE INCENDIO,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009539.png,ALP-5-C-1,0, , ,
500000009540,SEÑAL ADVERT: PELIGRO DE ATRAPAMIENTO,SEÑAL ADVERT: PELIGRO DE ATRAPAMIENTO,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009540.png,ALP-5-C-1,0, , ,
500000009544,SEÑAL ADVERT: PELIGRO CARGA SUSPENDIDA,SEÑAL ADVERT: PELIGRO CARGA SUSPENDIDA,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009544.png,ALP-1-J-P,10, , ,
500000009551,SEÑAL ADVERT: PELIGRO SUSTANCIA CORROSIV,SEÑAL ADVERT: PELIGRO SUSTANCIA CORROSIV,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009551.png,ALP-5-C-2,0, , ,
500000009554,SEÑAL PELIGRO MATERIAL PARTICULADO,SEÑAL PELIGRO MATERIAL PARTICULADO,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009554.png,ALP-1-J-P,25, , ,
500000009555,SEÑAL ADVERT: PELIGRO RIESGO QUÍMICO,SEÑAL ADVERT: PELIGRO RIESGO QUÍMICO,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009555.png,ALP-5-C-2,0, , ,
500000009556,SEÑAL ADVERT: PELIGRO CAIDA DESDE ALTURA,SEÑAL ADVERT: PELIGRO CAIDA DESDE ALTURA,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000009556.png,ALP-5-C-2,0, , ,
500000009557,ETIQUETA HMIS,ETIQUETA HMIS,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009557.png,ALP-5-C-1,0, , ,
500000009560,PREFILTRO D CARBON ACTIVADO GRANULAR. F,PREFILTRO D CARBON ACTIVADO GRANULAR. F,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009560.png,ALP-C2-2B2,0, , ,
500000009561,SOLUCION CLORURO FERRICO - SULFURICO,SOLUCION CLORURO FERRICO - SULFURICO,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009561.png,ALP-C2-1A4,14, , ,
500000009562,HIDROCLORURO DE HIDROXYLAMINA X 100 ML,HIDROCLORURO DE HIDROXYLAMINA X 100 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000009562.png,ALP-C2-1A4,4, , ,
500000009565,DISCO CARBOFLAP 180X22MM (7''X7/8'')G0040,DISCO CARBOFLAP 180X22MM (7''X7/8'')G0040,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009565.png,ALP-9-F-1,0,,0,
500000009566,DISCO CARBOFLAP 180X22MM (7''X7/8'')G0120,DISCO CARBOFLAP 180X22MM (7''X7/8'')G0120,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009566.png,ALP-9-F-3,100,,0,SI
500000009567,DISCO CARBOFLAP (500000009568),DISCO CARBOFLAP (500000009568),UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009567.png,ALP-9-F-1,0, , ,
500000009568,DISCO CARBOFLAP 115X22MM,DISCO CARBOFLAP 115X22MM,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009568.png,ALP-9-F-4,0,,0,SI
500000009569,GRAVA DE CUARZO ASTM C33 TAMAÑOS 2 A 6MM,GRAVA DE CUARZO ASTM C33 TAMAÑOS 2 A 6MM,M3,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000009569.png,,0, , ,
